;Departure;Destination;Fleet;Aircraft;ID;Airline;FlightNumber;STD;ATD;STA;ATA
16929;ELLX;EDDM;BCS3;YL-AAP;27XSGL;;;18.09.2019 18:30;18.09.2019 18:56;18.09.2019 19:35;18.09.2019 19:38
16930;LSZH;EDDM;CRJ9;D-ACNQ;AIX66G;DLH;LH2373;18.09.2019 18:05;18.09.2019 18:19;18.09.2019 19:00;18.09.2019 18:54
16931;EDDT;EDDM;A319;D-AKNH;PXKLRI;EWG;EW8176;18.09.2019 16:45;18.09.2019 16:58;18.09.2019 17:55;18.09.2019 17:57
16932;LJLJ;EDDM;E190;D-ACJJ;JUD67C;WDL;JP108;18.09.2019 15:35;18.09.2019 15:59;18.09.2019 16:35;18.09.2019 16:49
16933;EPKT;EDDM;CRJ9;D-ACKB;VG93MO;DLH;LH1609;18.09.2019 11:10;18.09.2019 11:40;18.09.2019 12:25;18.09.2019 12:48
16934;ENGM;EDDM;A320;D-AIUZ;RG2MNL;DLH;LH2455;18.09.2019 17:00;18.09.2019 17:12;18.09.2019 19:10;18.09.2019 19:04
16935;LCLK;EDDM;A321;D-AIDF;Y98AZ2;DLH;LH1761;18.09.2019 12:40;18.09.2019 12:55;18.09.2019 16:15;18.09.2019 16:16
16936;EBBR;EDDM;A319;D-AIBF;R0TPE5;DLH;LH2285;18.09.2019 07:50;18.09.2019 08:18;18.09.2019 09:05;18.09.2019 09:20
16937;EDDK;EDDM;A320;D-AIPR;OO3Y42;DLH;LH1997;18.09.2019 04:00;18.09.2019 04:08;18.09.2019 05:05;18.09.2019 04:55
16938;EDDH;EDDM;A319;OE-LYV;MXJANG;EWG;EW1979;18.09.2019 19:50;18.09.2019 20:04;18.09.2019 21:15;18.09.2019 21:07
16939;LGIR;EDDM;B738;D-ATUC;RXAXKS;;;18.09.2019 07:50;18.09.2019 08:03;18.09.2019 10:45;18.09.2019 10:35
16940;LGAV;EDDM;A321;D-AIDW;E14BMQ;DLH;LH1753;18.09.2019 16:30;18.09.2019 16:45;18.09.2019 19:00;18.09.2019 19:00
16941;EKCH;EDDM;A320;D-AIUV;G930CS;DLH;LH2443;18.09.2019 10:45;18.09.2019 11:00;18.09.2019 12:20;18.09.2019 12:18
16942;LIPZ;EDDM;E195;I-ADJT;MU8AXV;DLA;EN8199;18.09.2019 04:30;18.09.2019 04:20;18.09.2019 05:30;18.09.2019 05:10
16943;LIMC;EDDM;A319;D-AIBF;MUHNEL;DLH;LH1865;18.09.2019 04:00;18.09.2019 04:09;18.09.2019 05:05;18.09.2019 04:53
16944;EBBR;EDDM;A320;D-AIZF;76Z0XS;DLH;LH2291;18.09.2019 18:05;18.09.2019 18:32;18.09.2019 19:20;18.09.2019 19:34
16945;LIPE;EDDM;E195;I-ADJW;BDF6JK;DLA;EN8247;18.09.2019 18:25;18.09.2019 18:57;18.09.2019 19:30;18.09.2019 19:43
16946;EFHK;EDDM;A320;D-AIPZ;S2AAG6;DLH;LH2465;18.09.2019 16:20;18.09.2019 16:59;18.09.2019 18:50;18.09.2019 19:09
16947;EPWR;EDDM;CRJ9;S5-AAU;IM3ZE8;ADR;LH1635;18.09.2019 04:00;18.09.2019 04:07;18.09.2019 05:05;18.09.2019 04:59
16948;EDDV;EDDM;A321;D-AIDB;RME294;DLH;LH2101;18.09.2019 18:05;18.09.2019 18:26;18.09.2019 19:10;18.09.2019 19:15
16949;ESGG;EDDM;A319;D-AIBA;3Z1MF1;DLH;LH2429;18.09.2019 10:00;18.09.2019 11:11;18.09.2019 11:45;18.09.2019 12:41
16950;EBBR;EDDM;CRJ9;D-ACNI;GOPP0R;DLH;LH2293;18.09.2019 19:25;18.09.2019 20:20;18.09.2019 20:40;18.09.2019 21:14
16951;EYVI;EDDM;B733;YL-BBR;2ADTFZ;BTI;BT227;18.09.2019 15:50;18.09.2019 16:14;18.09.2019 17:55;18.09.2019 18:07
16952;EDDT;EDDM;A319;OE-LQP;YEQ5HU;EZY;U25589;18.09.2019 19:25;18.09.2019 19:34;18.09.2019 20:45;18.09.2019 20:29
16953;LPPT;EDDM;A319;CS-TTB;F7Y7DO;;;18.09.2019 18:20;18.09.2019 18:40;18.09.2019 21:20;18.09.2019 21:16
16954;EIDW;EDDM;A320;EI-DVG;FTW8OO;EIN;EI352;18.09.2019 06:10;18.09.2019 06:27;18.09.2019 08:45;18.09.2019 08:21
16955;LPFR;EDDM;A320;D-ABFO;KGBMSD;EWG;EW1707;18.09.2019 08:00;18.09.2019 08:20;18.09.2019 11:15;18.09.2019 11:05
16956;EPKK;EDDM;A320;D-AIPT;7K3RAY;DLH;LH1623;18.09.2019 11:10;18.09.2019 11:27;18.09.2019 12:25;18.09.2019 12:35
16957;LLBG;EDDM;A321;D-AIDB;HR5VAX;DLH;LH681;18.09.2019 03:55;18.09.2019 04:08;18.09.2019 07:50;18.09.2019 07:46
16958;LSZH;EDDM;CRJ9;D-ACKH;FSZ4WS;DLH;LH2371;18.09.2019 14:55;18.09.2019 15:39;18.09.2019 15:50;18.09.2019 16:21
16959;LOWW;EDDM;A319;OE-LDG;XDAAUY;AUA;OS105;18.09.2019 14:55;18.09.2019 15:02;18.09.2019 15:55;18.09.2019 15:46
16960;EFHK;EDDM;A320;D-AIPS;IS4V5X;DLH;LH2461;18.09.2019 12:20;18.09.2019 12:50;18.09.2019 14:50;18.09.2019 15:03
16961;EDDH;EDDM;A320;D-AIZD;PXFQI3;DLH;LH2061;18.09.2019 07:15;18.09.2019 07:30;18.09.2019 08:30;18.09.2019 08:34
16962;LFPG;EDDM;A319;F-GRXE;33FVC2;AFR;AF1122;18.09.2019 19:00;18.09.2019 19:39;18.09.2019 20:35;18.09.2019 20:47
16963;LEMD;EDDM;A320;D-AIPZ;7UOU7A;DLH;LH1801;18.09.2019 09:55;18.09.2019 10:15;18.09.2019 12:20;18.09.2019 12:26
16964;LROP;EDDM;BCS3;YL-AAP;ETN13E;BTI;LH1657;18.09.2019 03:25;18.09.2019 03:39;18.09.2019 05:25;18.09.2019 05:33
16965;EDDH;EDDM;A320;D-AIZE;LOVVCT;DLH;LH2065;18.09.2019 09:20;18.09.2019 10:13;18.09.2019 10:35;18.09.2019 11:11
16966;LEBL;EDDM;A320;EC-MVO;DV2YTM;VLG;VY1812;18.09.2019 05:00;18.09.2019 05:21;18.09.2019 07:10;18.09.2019 06:58
16967;LSZH;EDDM;CRJ9;D-ACKA;Q796QA;DLH;LH2369;18.09.2019 11:15;18.09.2019 12:04;18.09.2019 12:10;18.09.2019 12:35
16968;ELLX;EDDM;DH8D;LX-LQC;V6WMKI;LGL;LG9731;18.09.2019 04:50;18.09.2019 04:57;18.09.2019 06:05;18.09.2019 05:51
16969;EDDH;EDDM;A319;D-AIBE;0YD9KL;DLH;LH2089;18.09.2019 17:45;18.09.2019 18:05;18.09.2019 19:00;18.09.2019 19:07
16970;EDDL;EDDM;A321;D-AIDB;TGS45Q;DLH;LH2009;18.09.2019 10:30;18.09.2019 11:13;18.09.2019 11:35;18.09.2019 12:01
16971;EDDH;EDDM;A319;OE-LYZ;FCKP0K;EWG;EW1973;18.09.2019 06:35;18.09.2019 06:41;18.09.2019 08:00;18.09.2019 07:45
16972;EDDF;EDDM;A320;D-AIQD;VDZE16;DLH;LH94;18.09.2019 05:15;18.09.2019 05:31;18.09.2019 06:10;18.09.2019 06:01
16973;ENGM;EDDM;A320;D-AIPH;4KFD3L;DLH;LH2457;18.09.2019 05:40;18.09.2019 05:51;18.09.2019 07:50;18.09.2019 07:41
16974;LEBL;EDDM;A320;EC-LOP;NF5I6N;VLG;VY1818;18.09.2019 15:40;18.09.2019 16:14;18.09.2019 17:50;18.09.2019 17:47
16975;LOWW;EDDM;A319;OE-LDB;XCU4OH;AUA;OS115;18.09.2019 15:30;18.09.2019 15:41;18.09.2019 16:30;18.09.2019 16:33
16976;EDDH;EDDM;A320;D-AIPL;KY41Q2;DLH;LH2077;18.09.2019 16:15;18.09.2019 16:24;18.09.2019 17:30;18.09.2019 17:20
16977;EDDN;EDDM;CRJ9;D-ACKE;Y5UQ1D;DLH;LH2161;18.09.2019 14:15;18.09.2019 14:14;18.09.2019 14:55;18.09.2019 14:45
16978;EIDW;EDDM;A320;D-AIUW;M8SKWQ;DLH;LH2515;18.09.2019 09:35;18.09.2019 09:58;18.09.2019 11:50;18.09.2019 11:51
16979;EHAM;EDDM;B738;PH-BXI;76OXNZ;KLM;KL1797;18.09.2019 13:35;18.09.2019 13:54;18.09.2019 15:00;18.09.2019 14:56
16980;EGPH;EDDM;A319;G-EZBV;1924RW;;;18.09.2019 17:05;18.09.2019 17:22;18.09.2019 19:20;18.09.2019 19:06
16981;EDDL;EDDM;A319;D-AGWI;Z7SUIV;EWG;EW1915;18.09.2019 11:00;18.09.2019 11:09;18.09.2019 12:15;18.09.2019 11:57
16982;LOWW;EDDM;A319;OE-LDC;N0BBUT;AUA;OS117;18.09.2019 17:50;18.09.2019 18:02;18.09.2019 18:50;18.09.2019 18:46
16983;EDDC;EDDM;CRJ9;D-ACNR;UP0VIE;DLH;LH2129;18.09.2019 18:10;18.09.2019 18:16;18.09.2019 19:05;18.09.2019 18:59
16984;EHAM;EDDM;B737;PH-BGU;D45RZN;KLM;KL1801;18.09.2019 19:00;18.09.2019 19:15;18.09.2019 20:25;18.09.2019 20:10
16985;EPKK;EDDM;CRJ9;D-ACNQ;1S8IUA;DLH;LH1621;18.09.2019 07:25;18.09.2019 07:26;18.09.2019 08:40;18.09.2019 08:38
16986;LEPA;EDDM;A319;OE-LYV;2X3UN9;EWG;EW1995;18.09.2019 15:05;18.09.2019 15:24;18.09.2019 17:20;18.09.2019 17:12
16987;LIPE;EDDM;E195;I-ADJS;0RE0Z5;DLA;EN8243;18.09.2019 14:55;18.09.2019 15:14;18.09.2019 16:00;18.09.2019 16:02
16988;LPPT;EDDM;A20N;CS-TVA;9D35A9;;;18.09.2019 14:00;18.09.2019 14:49;18.09.2019 17:00;18.09.2019 17:28
16989;LJLJ;EDDM;CRJ9;S5-AAV;FKPI70;ADR;JP102;18.09.2019 05:15;18.09.2019 05:23;18.09.2019 06:15;18.09.2019 06:11
16990;LICJ;EDDM;A320;D-AIUQ;ZCDWQ0;;;18.09.2019 10:00;18.09.2019 10:28;18.09.2019 12:05;18.09.2019 12:06
16991;LFPG;EDDM;A318;F-GUGF;ARQVAF;AFR;AF1722;18.09.2019 08:00;18.09.2019 08:07;18.09.2019 09:35;18.09.2019 09:11
16992;EDDH;EDDM;A320;D-AIZF;ZQ9PLS;DLH;LH2083;18.09.2019 04:45;18.09.2019 04:55;18.09.2019 06:00;18.09.2019 05:47
16993;LGAV;EDDM;A321;D-AIDO;4KMO8N;DLH;LH1751;18.09.2019 10:10;18.09.2019 10:33;18.09.2019 12:40;18.09.2019 12:44
16994;EDDF;EDDM;A321;D-AIST;1BAH3F;DLH;LH92;18.09.2019 04:15;18.09.2019 04:37;18.09.2019 05:10;18.09.2019 05:10
16995;EDDF;EDDM;A320;D-AIUK;L8ZJEQ;DLH;LH116;18.09.2019 16:15;18.09.2019 16:24;18.09.2019 17:10;18.09.2019 17:00
16996;LOWW;EDDM;E195;OE-LWE;O2266L;AUA;OS111;18.09.2019 04:30;18.09.2019 04:43;18.09.2019 05:35;18.09.2019 05:29
16997;ESGG;EDDM;A320;D-AIUT;JKUVWZ;DLH;LH2433;18.09.2019 04:00;18.09.2019 04:08;18.09.2019 05:45;18.09.2019 05:31
16998;EDDL;EDDM;A320;D-AIUT;0SE5CU;DLH;LH2021;18.09.2019 18:55;18.09.2019 19:07;18.09.2019 20:00;18.09.2019 19:54
16999;ENGM;EDDM;A320;D-AIUT;V33C6Z;DLH;LH2453;18.09.2019 09:50;18.09.2019 10:09;18.09.2019 12:00;18.09.2019 11:54
17000;EDDS;EDDM;CRJ9;D-ACKC;4N0HVS;DLH;LH2147;18.09.2019 11:35;18.09.2019 11:42;18.09.2019 12:20;18.09.2019 12:12
17001;EHAM;EDDM;A319;D-AILT;2J9AMJ;DLH;LH2309;18.09.2019 19:20;18.09.2019 19:45;18.09.2019 20:40;18.09.2019 20:42
17002;EPWR;EDDM;A321;D-AISC;9CHMU5;DLH;LH1633;18.09.2019 14:50;18.09.2019 15:35;18.09.2019 15:55;18.09.2019 16:30
17003;LPPR;EDDM;A319;CS-TTU;6JZTIB;;;18.09.2019 10:30;18.09.2019 12:30;18.09.2019 13:10;18.09.2019 14:55
17004;LEBL;EDDM;A320;D-AIUU;IX95F4;DLH;LH1811;18.09.2019 09:55;18.09.2019 10:13;18.09.2019 11:55;18.09.2019 11:49
17005;EDDP;EDDM;CRJ9;D-ACNT;CSX8VT;DLH;LH2171;18.09.2019 18:35;18.09.2019 18:45;18.09.2019 19:30;18.09.2019 19:35
17006;LIMF;EDDM;E195;I-ADJT;M1Y1DM;DLA;EN8253;18.09.2019 18:15;18.09.2019 19:31;18.09.2019 19:20;18.09.2019 20:26
17007;LSGG;EDDM;BCS3;HB-JCQ;96Q1X8;;;18.09.2019 18:05;18.09.2019 18:21;18.09.2019 19:15;18.09.2019 19:08
17008;EDDT;EDDM;A320;D-AIPC;KTKSO9;DLH;LH2039;18.09.2019 12:00;18.09.2019 12:20;18.09.2019 13:05;18.09.2019 13:13
17009;EDDV;EDDM;A321;D-AIRO;L2QSYH;DLH;LH2095;18.09.2019 11:00;18.09.2019 11:47;18.09.2019 12:05;18.09.2019 12:43
17010;LPFR;EDDM;A320;D-AIZM;ANK8GH;;;18.09.2019 13:15;18.09.2019 13:23;18.09.2019 16:15;18.09.2019 16:07
17011;LEMD;EDDM;A319;EC-JEI;7N4AUS;IBE;IB3192;18.09.2019 13:55;18.09.2019 14:40;18.09.2019 16:30;18.09.2019 16:45
17012;EPWA;EDDM;E195;D-AEBC;8G63TS;DLH;LH1613;18.09.2019 11:15;18.09.2019 11:26;18.09.2019 12:45;18.09.2019 12:50
17013;LIRQ;EDDM;E195;I-ADJL;61EE9G;DLA;EN8193;18.09.2019 08:00;18.09.2019 08:31;18.09.2019 09:15;18.09.2019 09:24
17014;LDZA;EDDM;DH8D;9A-CQD;HP5L8Z;CTN;OU436;18.09.2019 16:40;18.09.2019 16:39;18.09.2019 17:55;18.09.2019 17:44
17015;EDDL;EDDM;A319;D-AGWI;5KZ02D;EWG;EW1917;18.09.2019 15:00;18.09.2019 15:32;18.09.2019 16:15;18.09.2019 16:22
17016;LTAI;EDDM;B753;D-ABOL;Z420UD;CFG;DE747;18.09.2019 08:10;18.09.2019 08:23;18.09.2019 11:30;18.09.2019 11:25
17017;EDDT;EDDM;A320;D-AIPM;0WVSOH;DLH;LH2193;18.09.2019 08:20;18.09.2019 08:34;18.09.2019 09:25;18.09.2019 09:32
17018;EPWA;EDDM;E195;SP-LND;J1G6H2;LOT;LO353;18.09.2019 15:10;18.09.2019 15:37;18.09.2019 16:50;18.09.2019 17:03
17019;EDDT;EDDM;A321;D-AIDQ;DBXE85;DLH;LH2045;18.09.2019 16:00;18.09.2019 16:10;18.09.2019 17:05;18.09.2019 17:08
17020;LEPA;EDDM;A320;OE-IEW;KNCSA2;EWG;EW1993;18.09.2019 14:15;18.09.2019 14:22;18.09.2019 16:30;18.09.2019 16:16
17021;EDDF;EDDM;A20N;D-AINC;5OJMA1;DLH;LH96;18.09.2019 06:15;18.09.2019 06:27;18.09.2019 07:10;18.09.2019 07:02
17022;EDDV;EDDM;A321;D-AIRW;Y7DFZ7;DLH;LH2099;18.09.2019 15:30;18.09.2019 15:56;18.09.2019 16:35;18.09.2019 16:52
17023;EFHK;EDDM;A319;OH-LVL;BLQ93Y;FIN;AY1401;18.09.2019 05:00;18.09.2019 05:14;18.09.2019 07:35;18.09.2019 07:28
17024;LEBB;EDDM;A320;D-AIQH;4PVECK;DLH;LH1829;18.09.2019 05:40;18.09.2019 06:07;18.09.2019 07:45;18.09.2019 08:09
17025;LSGG;EDDM;BCS3;HB-JCR;LSY52S;SWR;LX1124;18.09.2019 11:15;18.09.2019 11:27;18.09.2019 12:25;18.09.2019 12:22
17026;LIRF;EDDM;A320;EI-IKL;12ZGGM;AZA;AZ432;18.09.2019 06:30;18.09.2019 06:49;18.09.2019 08:00;18.09.2019 07:55
17027;EDDK;EDDM;A320;D-AIPB;M7W7HB;DLH;LH1989;18.09.2019 14:40;18.09.2019 15:58;18.09.2019 15:45;18.09.2019 16:45
17028;EHAM;EDDM;E190;PH-EZP;R60AKW;KLM;KL1795;18.09.2019 10:05;18.09.2019 10:27;18.09.2019 11:25;18.09.2019 11:24
17029;LDZA;EDDM;DH8D;9A-CQA;LP41FI;CTN;OU4436;18.09.2019 04:45;18.09.2019 04:49;18.09.2019 06:00;18.09.2019 05:49
17030;EGLL;EDDM;A319;G-EUPE;7UT13F;BAW;BA958;18.09.2019 19:30;18.09.2019 20:00;18.09.2019 21:25;18.09.2019 21:16
17031;ESSA;EDDM;A321;D-AIRX;RUX862;DLH;LH2415;18.09.2019 09:45;18.09.2019 10:14;18.09.2019 11:55;18.09.2019 12:05
17032;LFML;EDDM;A319;D-AIBF;MM3XT8;DLH;LH2265;18.09.2019 15:50;18.09.2019 16:17;18.09.2019 17:20;18.09.2019 17:23
17033;LKPR;EDDM;A319;D-AIBF;A36EUN;DLH;LH1691;18.09.2019 11:10;18.09.2019 11:38;18.09.2019 12:00;18.09.2019 12:19
17034;EDDT;EDDM;A319;OE-LSY;0RT28N;EZY;U25565;18.09.2019 08:35;18.09.2019 08:55;18.09.2019 09:55;18.09.2019 09:52
17035;EDDK;EDDM;CRJ9;D-ACKB;HLG52C;DLH;LH1983;18.09.2019 07:20;18.09.2019 07:36;18.09.2019 08:25;18.09.2019 08:22
17036;LIMC;EDDM;A320;D-AIZB;VYK0HP;DLH;LH1857;18.09.2019 10:25;18.09.2019 11:00;18.09.2019 11:35;18.09.2019 11:44
17037;LDZA;EDDM;A319;D-AILT;KQIZWR;DLH;LH1715;18.09.2019 15:20;18.09.2019 15:33;18.09.2019 16:25;18.09.2019 16:24
17038;EGLL;EDDM;A320;D-AIWF;75IXR2;DLH;LH2471;18.09.2019 08:00;18.09.2019 08:42;18.09.2019 09:45;18.09.2019 09:58
17039;EHAM;EDDM;A320;D-AIPY;GKLH3L;DLH;LH2311;18.09.2019 05:20;18.09.2019 05:38;18.09.2019 06:40;18.09.2019 06:34
17040;LEBB;EDDM;E195;I-ADJR;NSX9SU;DLA;LH1827;18.09.2019 16:40;18.09.2019 16:47;18.09.2019 18:45;18.09.2019 18:38
17041;LPPT;EDDM;A321;D-AIRA;FBWRVM;DLH;LH1791;18.09.2019 13:20;18.09.2019 14:00;18.09.2019 16:20;18.09.2019 16:41
17042;EDDF;EDDM;A320;D-AIWG;F3QH31;DLH;LH110;18.09.2019 13:15;18.09.2019 13:24;18.09.2019 14:10;18.09.2019 14:02
17043;LIMC;EDDM;A320;D-AIUT;HWKR1O;DLH;LH1861;18.09.2019 15:10;18.09.2019 15:46;18.09.2019 16:15;18.09.2019 16:31
17044;EKCH;EDDM;A20N;SE-ROD;20SSQ8;SAS;SK659;18.09.2019 17:55;18.09.2019 18:14;18.09.2019 19:30;18.09.2019 19:26
17045;LOWW;EDDM;E195;OE-LWO;K43YXG;AUA;OS113;18.09.2019 13:10;18.09.2019 13:32;18.09.2019 14:10;18.09.2019 14:20
17046;LEAL;EDDM;B738;EI-GBG;TP3L5Y;NAX;D85408;18.09.2019 05:00;18.09.2019 05:05;18.09.2019 07:30;18.09.2019 07:08
17047;LIPX;EDDM;E195;I-ADJK;Q5E0MH;;;18.09.2019 15:00;18.09.2019 15:28;18.09.2019 16:00;18.09.2019 16:09
17048;EDDT;EDDM;A320;OE-IZG;KP06H0;EZY;U25579;18.09.2019 15:40;18.09.2019 16:06;18.09.2019 17:00;18.09.2019 17:07
17049;EIDW;EDDM;A320;D-AIQT;IPOJCS;DLH;LH2521;18.09.2019 04:35;18.09.2019 04:57;18.09.2019 06:55;18.09.2019 06:42
17050;LEPA;EDDM;A320;OE-LOR;1AS2YI;LDM;OE281;18.09.2019 05:15;18.09.2019 05:55;18.09.2019 07:20;18.09.2019 07:44
17051;ESSA;EDDM;CRJ9;D-ACKE;LIZI29;DLH;LH2413;18.09.2019 07:05;18.09.2019 07:16;18.09.2019 09:15;18.09.2019 09:05
17052;EDDH;EDDM;A319;OE-LYV;6LWHJF;EWG;EW1975;18.09.2019 10:15;18.09.2019 10:20;18.09.2019 11:40;18.09.2019 11:18
17053;ESSA;EDDM;A20N;SE-DOZ;YZKI0C;SAS;SK2659;18.09.2019 11:15;18.09.2019 11:26;18.09.2019 13:25;18.09.2019 13:16
17054;LROP;EDDM;BCS3;YL-AAP;W01F8V;BTI;LH1653;18.09.2019 09:50;18.09.2019 10:03;18.09.2019 11:50;18.09.2019 12:03
17055;LEBL;EDDM;A320;D-AIQH;399W0A;DLH;LH1815;18.09.2019 16:30;18.09.2019 16:55;18.09.2019 18:30;18.09.2019 18:31
17056;LIRF;EDDM;A320;D-AIPK;AW9JHJ;DLH;LH1841;18.09.2019 06:50;18.09.2019 07:02;18.09.2019 08:20;18.09.2019 08:13
17057;EDDT;EDDM;A319;OE-LSY;VY24ZV;EZY;U25561;18.09.2019 04:45;18.09.2019 04:48;18.09.2019 06:05;18.09.2019 05:40
17058;LTBJ;EDDM;B738;TC-SEK;QRKYAI;SXS;XQ976;18.09.2019 08:30;18.09.2019 08:54;18.09.2019 11:20;18.09.2019 11:19
17059;LIRP;EDDM;E195;I-ADJW;ANZH1D;DLA;EN8291;18.09.2019 11:00;18.09.2019 11:25;18.09.2019 12:15;18.09.2019 12:26
17060;LYBE;EDDM;A320;D-AIQH;UY16HC;DLH;LH1723;18.09.2019 11:05;18.09.2019 11:38;18.09.2019 12:35;18.09.2019 12:50
17061;LIRQ;EDDM;E195;I-ADJW;F5GTVT;DLA;EN8191;18.09.2019 04:05;18.09.2019 04:08;18.09.2019 05:20;18.09.2019 05:07
17062;LOWW;EDDM;A319;OE-LDG;0VAFUL;AUA;OS103;18.09.2019 11:15;18.09.2019 11:25;18.09.2019 12:15;18.09.2019 12:11
17063;EDDC;EDDM;CRJ9;D-ACKE;ELPB3P;DLH;LH2125;18.09.2019 11:30;18.09.2019 11:40;18.09.2019 12:25;18.09.2019 12:26
17064;EDDK;EDDM;A319;D-AILW;6IPYI5;DLH;LH2199;18.09.2019 13:15;18.09.2019 13:48;18.09.2019 14:20;18.09.2019 14:32
17065;EDDS;EDDM;CRJ9;D-ACKK;IU50NS;DLH;LH2151;18.09.2019 18:50;18.09.2019 18:54;18.09.2019 19:35;18.09.2019 19:24
17066;EDDW;EDDM;A320;D-AIUQ;UIAYK2;DLH;LH2117;18.09.2019 05:00;18.09.2019 05:09;18.09.2019 06:10;18.09.2019 06:09
17067;LGTS;EDDM;A320;SX-DVS;KUU77Y;;;18.09.2019 05:10;18.09.2019 05:20;18.09.2019 07:20;18.09.2019 07:10
17068;LSGG;EDDM;BCS3;HB-JCB;FSXBXL;SWR;LX1122;18.09.2019 07:10;18.09.2019 07:17;18.09.2019 08:20;18.09.2019 08:09
17069;LATI;EDDM;A319;S5-AAX;O03AMH;;;18.09.2019 16:30;18.09.2019 16:47;18.09.2019 18:20;18.09.2019 18:22
17070;EGCC;EDDM;A320;D-AIPT;BMWD2V;DLH;LH2505;18.09.2019 06:05;18.09.2019 06:28;18.09.2019 08:05;18.09.2019 08:02
17071;LGAV;EDDM;A321;D-AIDP;JKAJIR;DLH;LH1755;18.09.2019 03:05;18.09.2019 03:18;18.09.2019 05:35;18.09.2019 05:26
17072;EDDK;EDDM;A319;D-AIBG;RW74KH;DLH;LH1999;18.09.2019 04:35;18.09.2019 04:44;18.09.2019 05:40;18.09.2019 05:35
17073;LIMF;EDDM;E195;I-ADJX;IV5782;DLA;EN8257;18.09.2019 15:05;18.09.2019 15:11;18.09.2019 16:10;18.09.2019 16:05
17074;EDDT;EDDM;A321;D-AIRE;9M9B7I;DLH;LH2049;18.09.2019 18:00;18.09.2019 18:03;18.09.2019 19:05;18.09.2019 18:57
17075;LLBG;EDDM;A320;D-AIZD;18X13S;DLH;LH689;18.09.2019 14:10;18.09.2019 15:19;18.09.2019 18:05;18.09.2019 18:58
17076;EDDL;EDDM;A320;D-AIQA;HYWOR2;DLH;LH2023;18.09.2019 04:30;18.09.2019 04:51;18.09.2019 05:35;18.09.2019 05:41
17077;LYBE;EDDM;A320;D-AIUU;CZRZUU;DLH;LH1727;18.09.2019 04:30;18.09.2019 04:35;18.09.2019 06:00;18.09.2019 05:55
17078;ELLX;EDDM;CRJ9;D-ACKC;W6WCXF;;;18.09.2019 08:10;18.09.2019 08:20;18.09.2019 09:15;18.09.2019 09:12
17079;EDDW;EDDM;A320;D-AIPB;I4VNAL;DLH;LH2109;18.09.2019 07:20;18.09.2019 07:38;18.09.2019 08:30;18.09.2019 08:41
17080;LEBL;EDDM;A320;EC-JTR;B6X6K4;VLG;VY1814;18.09.2019 11:15;18.09.2019 11:35;18.09.2019 13:25;18.09.2019 13:11
17081;EPWA;EDDM;E195;SP-LNF;WN73YF;LOT;LO375;18.09.2019 18:10;18.09.2019 18:35;18.09.2019 19:50;18.09.2019 19:56
17082;EDDT;EDDM;A319;D-AKNO;ANGVF8;EWG;EW8172;18.09.2019 09:30;18.09.2019 10:16;18.09.2019 10:40;18.09.2019 11:03
17083;EDDW;EDDM;A320;D-AIZJ;6SN1AJ;DLH;LH2113;18.09.2019 14:25;18.09.2019 14:40;18.09.2019 15:35;18.09.2019 15:37
17084;EDDH;EDDM;A320;D-AIZJ;LS3YQO;DLH;LH2067;18.09.2019 10:20;18.09.2019 10:51;18.09.2019 11:35;18.09.2019 11:48
17085;EDDH;EDDM;A320;D-AIZB;KRHARA;DLH;LH2081;18.09.2019 18:15;18.09.2019 18:28;18.09.2019 19:30;18.09.2019 19:29
17086;LIEO;EDDM;A320;D-AIZC;2KT89O;DLH;LH1967;18.09.2019 11:10;18.09.2019 11:19;18.09.2019 12:45;18.09.2019 12:37
17087;LFLL;EDDM;CRJ9;D-ACNO;XZ7VGM;DLH;LH2247;18.09.2019 07:30;18.09.2019 07:30;18.09.2019 08:45;18.09.2019 08:38
17088;ESSA;EDDM;A321;D-AIDE;M5CKZB;DLH;LH2419;18.09.2019 16:25;18.09.2019 16:51;18.09.2019 18:35;18.09.2019 18:39
17089;EDDP;EDDM;CRJ9;D-ACKB;TOIETC;DLH;LH2173;18.09.2019 04:00;18.09.2019 04:12;18.09.2019 04:55;18.09.2019 04:51
17090;ELLX;EDDM;DH8D;LX-LGG;ZNEJ0O;LGL;LG9733;18.09.2019 08:00;18.09.2019 09:07;18.09.2019 09:10;18.09.2019 09:54
17091;LEMD;EDDM;A319;EC-KHM;UPPN7F;IBE;IB3194;18.09.2019 17:55;18.09.2019 18:19;18.09.2019 20:30;18.09.2019 20:21
17092;EDDT;EDDM;A320;D-AIZB;BRBSBU;DLH;LH2041;18.09.2019 14:00;18.09.2019 14:15;18.09.2019 15:05;18.09.2019 15:07
17093;EKCH;EDDM;CRJ9;ES-ACM;1EXMMB;SAS;SK661;18.09.2019 05:25;18.09.2019 05:44;18.09.2019 07:00;18.09.2019 06:57
17094;LIPZ;EDDM;E195;I-ADJT;5Y7J5J;DLA;EN8201;18.09.2019 07:40;18.09.2019 07:33;18.09.2019 08:40;18.09.2019 08:31
17095;EDDC;EDDM;CRJ9;D-ACKG;R54NO9;DLH;LH2123;18.09.2019 07:40;18.09.2019 07:47;18.09.2019 08:35;18.09.2019 08:35
17096;EGCC;EDDM;A320;D-AIZH;70RZ6J;DLH;LH2503;18.09.2019 17:00;18.09.2019 18:50;18.09.2019 19:00;18.09.2019 20:16
